"unitid","institution name","year","S2020_IS.Instructional staff category","S2020_IS.Grand total","S2020_IS.Grand total men","S2020_IS.Grand total women","S2020_IS.American Indian or Alaska Native total","S2020_IS.American Indian or Alaska Native men","S2020_IS.American Indian or Alaska Native women","S2020_IS.Asian total","S2020_IS.Asian men","S2020_IS.Asian women","S2020_IS.Black or African American total","S2020_IS.Black or African American men","S2020_IS.Black or African American women","S2020_IS.Hispanic or Latino total","S2020_IS.Hispanic or Latino men","S2020_IS.Hispanic or Latino women","S2020_IS.Native Hawaiian or Other Pacific Islander total","S2020_IS.Native Hawaiian or Other Pacific Islander men","S2020_IS.Native Hawaiian or Other Pacific Islander women","S2020_IS.White total","S2020_IS.White men","S2020_IS.White women","S2020_IS.Two or more races total","S2020_IS.Two or more races men","S2020_IS.Two or more races women","S2020_IS.Race/ethnicity unknown total","S2020_IS.Race/ethnicity unknown men","S2020_IS.Race/ethnicity unknown women","S2020_IS.Nonresident alien total","S2020_IS.Nonresident alien men","S2020_IS.Nonresident alien women","IDX_HR"
"184694","Fairleigh Dickinson University-Florham Campus","2020","On-tenure track, assistant professors","33","13","20","0","0","0","6","1","5","3","0","3","3","1","2","0","0","0","15","8","7","1","0","1","5","3","2","0","0","0","-2"
"184694","Fairleigh Dickinson University-Florham Campus","2020","Not on tenure track/No tenure system system total","42","11","31","0","0","0","6","1","5","3","2","1","0","0","0","0","0","0","30","8","22","2","0","2","1","0","1","0","0","0","-2"
"184694","Fairleigh Dickinson University-Florham Campus","2020","Not on tenure/no tenure system, associate professors","3","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","2","0","0","0","0","0","0","0","0","0","-2"
"184694","Fairleigh Dickinson University-Florham Campus","2020","Not on tenure/no tenure system, assistant professors","17","2","15","0","0","0","4","1","3","1","0","1","0","0","0","0","0","0","11","1","10","1","0","1","0","0","0","0","0","0","-2"
"184694","Fairleigh Dickinson University-Florham Campus","2020","Not on tenure/no tenure system, instructors","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"184694","Fairleigh Dickinson University-Florham Campus","2020","Not on tenure/no tenure system, lecturers","21","8","13","0","0","0","2","0","2","2","2","0","0","0","0","0","0","0","15","6","9","1","0","1","1","0","1","0","0","0","-2"
"185828","New Jersey Institute of Technology","2020","Tenured total","224","185","39","0","0","0","67","54","13","10","6","4","6","5","1","0","0","0","125","107","18","0","0","0","11","11","0","5","2","3","-2"
"185828","New Jersey Institute of Technology","2020","Tenured, professors","134","117","17","0","0","0","38","33","5","7","4","3","2","2","0","0","0","0","75","66","9","0","0","0","11","11","0","1","1","0","-2"
"185828","New Jersey Institute of Technology","2020","Tenured, associate professors","90","68","22","0","0","0","29","21","8","3","2","1","4","3","1","0","0","0","50","41","9","0","0","0","0","0","0","4","1","3","-2"
"185828","New Jersey Institute of Technology","2020","On-Tenure track total","89","60","29","0","0","0","22","17","5","0","0","0","1","1","0","0","0","0","36","21","15","0","0","0","0","0","0","30","21","9","-2"
"185828","New Jersey Institute of Technology","2020","On-tenure track, professors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"185828","New Jersey Institute of Technology","2020","On-tenure track, associate professors","8","7","1","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","3","3","0","-2"
"185828","New Jersey Institute of Technology","2020","On-tenure track, assistant professors","80","52","28","0","0","0","19","14","5","0","0","0","1","1","0","0","0","0","33","19","14","0","0","0","0","0","0","27","18","9","-2"
"185828","New Jersey Institute of Technology","2020","Not on tenure track/No tenure system system total","131","89","42","0","0","0","15","11","4","2","2","0","10","10","0","0","0","0","93","59","34","2","0","2","1","1","0","8","6","2","-2"
"185828","New Jersey Institute of Technology","2020","Not on tenure/no tenure system, assistant professors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","-2"
"185828","New Jersey Institute of Technology","2020","Not on tenure/no tenure system, instructors","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","-2"
"185828","New Jersey Institute of Technology","2020","Not on tenure/no tenure system, lecturers","129","88","41","0","0","0","15","11","4","2","2","0","10","10","0","0","0","0","93","59","34","2","0","2","1","1","0","6","5","1","-2"
"186201","Ramapo College of New Jersey","2020","Tenured total","168","79","89","0","0","0","25","13","12","11","5","6","13","2","11","0","0","0","115","58","57","3","1","2","0","0","0","1","0","1","-2"
"186201","Ramapo College of New Jersey","2020","Tenured, professors","67","34","33","0","0","0","8","4","4","4","2","2","4","0","4","0","0","0","49","27","22","2","1","1","0","0","0","0","0","0","-2"
"186201","Ramapo College of New Jersey","2020","Tenured, associate professors","88","39","49","0","0","0","12","7","5","3","1","2","9","2","7","0","0","0","62","29","33","1","0","1","0","0","0","1","0","1","-2"
"186201","Ramapo College of New Jersey","2020","Tenured, assistant professors","13","6","7","0","0","0","5","2","3","4","2","2","0","0","0","0","0","0","4","2","2","0","0","0","0","0","0","0","0","0","-2"
"186201","Ramapo College of New Jersey","2020","On-Tenure track total","37","17","20","0","0","0","6","2","4","7","3","4","3","2","1","0","0","0","18","9","9","0","0","0","2","1","1","1","0","1","-2"
"186201","Ramapo College of New Jersey","2020","On-tenure track, associate professors","3","2","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","1","-2"
"186201","Ramapo College of New Jersey","2020","On-tenure track, assistant professors","34","15","19","0","0","0","6","2","4","7","3","4","2","1","1","0","0","0","17","8","9","0","0","0","2","1","1","0","0","0","-2"
"186201","Ramapo College of New Jersey","2020","Not on tenure track/No tenure system system total","10","5","5","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","8","5","3","0","0","0","0","0","0","0","0","0","-2"
"186201","Ramapo College of New Jersey","2020","Not on tenure/no tenure system, assistant professors","9","5","4","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","7","5","2","0","0","0","0","0","0","0","0","0","-2"
"186201","Ramapo College of New Jersey","2020","Not on tenure/no tenure system, instructors","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"186283","Rider University","2020","Tenured total","142","78","64","0","0","0","17","8","9","6","2","4","3","1","2","0","0","0","115","66","49","0","0","0","0","0","0","1","1","0","-2"
"186283","Rider University","2020","Tenured, professors","70","44","26","0","0","0","6","4","2","3","2","1","3","1","2","0","0","0","58","37","21","0","0","0","0","0","0","0","0","0","-2"
"186283","Rider University","2020","Tenured, associate professors","71","34","37","0","0","0","11","4","7","3","0","3","0","0","0","0","0","0","56","29","27","0","0","0","0","0","0","1","1","0","-2"
"186283","Rider University","2020","Tenured, assistant professors","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"186283","Rider University","2020","On-Tenure track total","41","16","25","0","0","0","4","2","2","1","1","0","1","0","1","0","0","0","29","9","20","0","0","0","0","0","0","6","4","2","-2"
"186283","Rider University","2020","On-tenure track, professors","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","-2"
"186283","Rider University","2020","On-tenure track, associate professors","8","3","5","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","7","2","5","0","0","0","0","0","0","0","0","0","-2"
"186283","Rider University","2020","On-tenure track, assistant professors","30","12","18","0","0","0","3","1","2","1","1","0","1","0","1","0","0","0","19","6","13","0","0","0","0","0","0","6","4","2","-2"
"186283","Rider University","2020","On-tenure track, lecturers","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"186283","Rider University","2020","Not on tenure track/No tenure system system total","11","4","7","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","9","3","6","1","0","1","0","0","0","0","0","0","-2"
"186283","Rider University","2020","Not on tenure/no tenure system, professors","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","-2"
"186283","Rider University","2020","Not on tenure/no tenure system, assistant professors","4","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","2","0","0","0","0","0","0","0","0","0","-2"
"186283","Rider University","2020","Not on tenure/no tenure system, lecturers","6","2","4","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","5","1","4","0","0","0","0","0","0","0","0","0","-2"
"186371","Rutgers University-Camden","2020","Tenured total","174","109","65","0","0","0","25","22","3","5","3","2","6","4","2","0","0","0","104","61","43","2","2","0","16","8","8","16","9","7","-2"
"186371","Rutgers University-Camden","2020","Tenured, professors","96","65","31","0","0","0","17","17","0","2","0","2","2","1","1","0","0","0","63","39","24","1","1","0","6","3","3","5","4","1","-2"
"186371","Rutgers University-Camden","2020","Tenured, associate professors","78","44","34","0","0","0","8","5","3","3","3","0","4","3","1","0","0","0","41","22","19","1","1","0","10","5","5","11","5","6","-2"
"186371","Rutgers University-Camden","2020","On-Tenure track total","61","22","39","0","0","0","2","1","1","4","0","4","2","1","1","0","0","0","13","2","11","0","0","0","27","14","13","13","4","9","-2"
"186371","Rutgers University-Camden","2020","On-tenure track, professors","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"186371","Rutgers University-Camden","2020","On-tenure track, associate professors","4","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","1","1","0","-2"
"186371","Rutgers University-Camden","2020","On-tenure track, assistant professors","56","19","37","0","0","0","2","1","1","4","0","4","2","1","1","0","0","0","12","2","10","0","0","0","24","12","12","12","3","9","-2"
"186371","Rutgers University-Camden","2020","Not on tenure track/No tenure system system total","75","32","43","0","0","0","2","2","0","1","0","1","1","1","0","0","0","0","39","10","29","1","1","0","23","11","12","8","7","1","-2"
"186371","Rutgers University-Camden","2020","Not on tenure/no tenure system, professors","11","2","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","2","8","0","0","0","1","0","1","0","0","0","-2"
"186371","Rutgers University-Camden","2020","Not on tenure/no tenure system, associate professors","12","5","7","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","8","2","6","0","0","0","3","2","1","0","0","0","-2"
"186371","Rutgers University-Camden","2020","Not on tenure/no tenure system, assistant professors","43","18","25","0","0","0","1","1","0","1","0","1","0","0","0","0","0","0","19","5","14","1","1","0","15","6","9","6","5","1","-2"
"186371","Rutgers University-Camden","2020","Not on tenure/no tenure system, instructors","8","6","2","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","4","3","1","2","2","0","-2"
"186371","Rutgers University-Camden","2020","Not on tenure/no tenure system, lecturers","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"186584","Seton Hall University","2020","Tenured total","217","125","92","0","0","0","23","11","12","7","4","3","9","6","3","0","0","0","173","101","72","0","0","0","4","2","2","1","1","0","-2"
"186584","Seton Hall University","2020","Tenured, professors","111","65","46","0","0","0","11","7","4","4","3","1","5","3","2","0","0","0","89","52","37","0","0","0","2","0","2","0","0","0","-2"
"186584","Seton Hall University","2020","Tenured, associate professors","105","59","46","0","0","0","12","4","8","3","1","2","4","3","1","0","0","0","83","48","35","0","0","0","2","2","0","1","1","0","-2"
"186584","Seton Hall University","2020","Tenured, assistant professors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"186584","Seton Hall University","2020","On-Tenure track total","58","26","32","1","0","1","3","1","2","1","1","0","2","1","1","0","0","0","41","19","22","0","0","0","5","1","4","5","3","2","-2"
"186584","Seton Hall University","2020","On-tenure track, professors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"186584","Seton Hall University","2020","On-tenure track, associate professors","8","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","4","4","0","0","0","0","0","0","0","0","0","-2"
"186584","Seton Hall University","2020","On-tenure track, assistant professors","49","21","28","1","0","1","3","1","2","1","1","0","2","1","1","0","0","0","32","14","18","0","0","0","5","1","4","5","3","2","-2"
"186584","Seton Hall University","2020","Not on tenure track/No tenure system system total","190","85","105","0","0","0","11","5","6","11","4","7","10","4","6","0","0","0","151","68","83","1","0","1","1","1","0","5","3","2","-2"
"186584","Seton Hall University","2020","Not on tenure/no tenure system, professors","5","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3","2","0","0","0","0","0","0","0","0","0","-2"
"186584","Seton Hall University","2020","Not on tenure/no tenure system, associate professors","28","13","15","0","0","0","3","2","1","1","1","0","2","1","1","0","0","0","22","9","13","0","0","0","0","0","0","0","0","0","-2"
"186584","Seton Hall University","2020","Not on tenure/no tenure system, assistant professors","36","8","28","0","0","0","1","1","0","4","0","4","1","0","1","0","0","0","29","6","23","0","0","0","0","0","0","1","1","0","-2"
"186584","Seton Hall University","2020","Not on tenure/no tenure system, instructors","23","2","21","0","0","0","1","0","1","2","0","2","3","0","3","0","0","0","17","2","15","0","0","0","0","0","0","0","0","0","-2"
"186584","Seton Hall University","2020","Not on tenure/no tenure system, lecturers","17","9","8","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","16","9","7","0","0","0","0","0","0","0","0","0","-2"
"186584","Seton Hall University","2020","Not on tenure/no tenure system, no academic rank","81","50","31","0","0","0","5","2","3","4","3","1","4","3","1","0","0","0","62","39","23","1","0","1","1","1","0","4","2","2","-2"
"188429","Adelphi University","2020","Tenured total","224","112","112","0","0","0","34","12","22","7","2","5","15","7","8","0","0","0","164","91","73","1","0","1","3","0","3","0","0","0","-2"
"188429","Adelphi University","2020","Tenured, professors","95","50","45","0","0","0","12","4","8","2","0","2","5","3","2","0","0","0","74","43","31","0","0","0","2","0","2","0","0","0","-2"
"188429","Adelphi University","2020","Tenured, associate professors","127","61","66","0","0","0","22","8","14","5","2","3","10","4","6","0","0","0","88","47","41","1","0","1","1","0","1","0","0","0","-2"
"188429","Adelphi University","2020","Tenured, assistant professors","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"188429","Adelphi University","2020","On-Tenure track total","64","30","34","0","0","0","11","7","4","4","0","4","7","3","4","0","0","0","37","18","19","2","1","1","3","1","2","0","0","0","-2"
"188429","Adelphi University","2020","On-tenure track, associate professors","3","2","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","1","1","1","0","0","0","0","0","0","0","-2"
"188429","Adelphi University","2020","On-tenure track, assistant professors","61","28","33","0","0","0","11","7","4","4","0","4","6","2","4","0","0","0","36","18","18","1","0","1","3","1","2","0","0","0","-2"
"188429","Adelphi University","2020","Not on tenure track/No tenure system system total","60","20","40","0","0","0","2","1","1","3","0","3","5","2","3","0","0","0","48","16","32","1","0","1","1","1","0","0","0","0","-2"
"188429","Adelphi University","2020","Not on tenure/no tenure system, instructors","8","2","6","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","7","1","6","0","0","0","0","0","0","0","0","0","-2"
"188429","Adelphi University","2020","Not on tenure/no tenure system, lecturers","19","7","12","0","0","0","0","0","0","2","0","2","2","0","2","0","0","0","13","6","7","1","0","1","1","1","0","0","0","0","-2"
"188429","Adelphi University","2020","Not on tenure/no tenure system, no academic rank","33","11","22","0","0","0","1","0","1","1","0","1","3","2","1","0","0","0","28","9","19","0","0","0","0","0","0","0","0","0","-2"
"190549","CUNY Brooklyn College","2020","Tenured total","366","206","160","0","0","0","45","23","22","25","17","8","19","8","11","0","0","0","258","149","109","2","1","1","1","0","1","16","8","8","-2"
"190549","CUNY Brooklyn College","2020","Tenured, professors","193","121","72","0","0","0","17","11","6","9","5","4","9","5","4","0","0","0","153","97","56","1","1","0","1","0","1","3","2","1","-2"
"190549","CUNY Brooklyn College","2020","Tenured, associate professors","135","68","67","0","0","0","24","10","14","12","9","3","8","2","6","0","0","0","79","41","38","0","0","0","0","0","0","12","6","6","-2"
"190549","CUNY Brooklyn College","2020","Tenured, assistant professors","17","8","9","0","0","0","3","2","1","2","1","1","2","1","1","0","0","0","9","4","5","0","0","0","0","0","0","1","0","1","-2"
"190549","CUNY Brooklyn College","2020","Tenured, lecturers","21","9","12","0","0","0","1","0","1","2","2","0","0","0","0","0","0","0","17","7","10","1","0","1","0","0","0","0","0","0","-2"
"190549","CUNY Brooklyn College","2020","On-Tenure track total","82","35","47","0","0","0","14","3","11","6","3","3","9","4","5","0","0","0","45","20","25","2","1","1","1","1","0","5","3","2","-2"
"190549","CUNY Brooklyn College","2020","On-tenure track, professors","1","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"190549","CUNY Brooklyn College","2020","On-tenure track, associate professors","5","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","2","0","0","0","0","0","0","1","1","0","-2"
"190549","CUNY Brooklyn College","2020","On-tenure track, assistant professors","68","28","40","0","0","0","12","3","9","6","3","3","9","4","5","0","0","0","35","14","21","2","1","1","1","1","0","3","2","1","-2"
"190549","CUNY Brooklyn College","2020","On-tenure track, lecturers","8","4","4","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","6","4","2","0","0","0","0","0","0","1","0","1","-2"
"190549","CUNY Brooklyn College","2020","Not on tenure track/No tenure system system total","23","10","13","0","0","0","1","1","0","3","0","3","3","1","2","0","0","0","16","8","8","0","0","0","0","0","0","0","0","0","-2"
"190549","CUNY Brooklyn College","2020","Not on tenure/no tenure system, professors","7","3","4","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","6","2","4","0","0","0","0","0","0","0","0","0","-2"
"190549","CUNY Brooklyn College","2020","Not on tenure/no tenure system, associate professors","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"190549","CUNY Brooklyn College","2020","Not on tenure/no tenure system, lecturers","15","7","8","0","0","0","1","1","0","3","0","3","1","0","1","0","0","0","10","6","4","0","0","0","0","0","0","0","0","0","-2"
"190646","CUNY Medgar Evers College","2020","Tenured total","88","52","36","0","0","0","8","4","4","55","35","20","8","5","3","0","0","0","12","7","5","2","1","1","0","0","0","3","0","3","-2"
"190646","CUNY Medgar Evers College","2020","Tenured, professors","37","21","16","0","0","0","5","3","2","22","13","9","2","1","1","0","0","0","7","4","3","0","0","0","0","0","0","1","0","1","-2"
"190646","CUNY Medgar Evers College","2020","Tenured, associate professors","21","9","12","0","0","0","1","0","1","10","5","5","3","2","1","0","0","0","4","2","2","1","0","1","0","0","0","2","0","2","-2"
"190646","CUNY Medgar Evers College","2020","Tenured, assistant professors","9","6","3","0","0","0","1","1","0","5","2","3","2","2","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","-2"
"190646","CUNY Medgar Evers College","2020","Tenured, lecturers","21","16","5","0","0","0","1","0","1","18","15","3","1","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"190646","CUNY Medgar Evers College","2020","On-Tenure track total","45","18","27","0","0","0","6","4","2","27","9","18","2","1","1","0","0","0","6","2","4","2","0","2","0","0","0","2","2","0","-2"
"190646","CUNY Medgar Evers College","2020","On-tenure track, professors","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"190646","CUNY Medgar Evers College","2020","On-tenure track, associate professors","11","6","5","0","0","0","3","2","1","5","3","2","1","0","1","0","0","0","1","0","1","0","0","0","0","0","0","1","1","0","-2"
"190646","CUNY Medgar Evers College","2020","On-tenure track, assistant professors","28","11","17","0","0","0","3","2","1","16","5","11","1","1","0","0","0","0","5","2","3","2","0","2","0","0","0","1","1","0","-2"
"190646","CUNY Medgar Evers College","2020","On-tenure track, instructors","1","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"190646","CUNY Medgar Evers College","2020","On-tenure track, lecturers","4","0","4","0","0","0","0","0","0","4","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"190646","CUNY Medgar Evers College","2020","Not on tenure track/No tenure system system total","12","7","5","0","0","0","1","1","0","10","6","4","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"190646","CUNY Medgar Evers College","2020","Not on tenure/no tenure system, assistant professors","4","3","1","0","0","0","1","1","0","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"190646","CUNY Medgar Evers College","2020","Not on tenure/no tenure system, instructors","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"190646","CUNY Medgar Evers College","2020","Not on tenure/no tenure system, lecturers","7","3","4","0","0","0","0","0","0","6","3","3","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"191241","Fordham University","2020","Tenured total","456","273","183","0","0","0","50","29","21","18","11","7","15","11","4","0","0","0","346","213","133","10","4","6","3","0","3","14","5","9","-2"
"191241","Fordham University","2020","Tenured, professors","244","158","86","0","0","0","25","17","8","7","5","2","9","6","3","0","0","0","194","125","69","4","3","1","1","0","1","4","2","2","-2"
"191241","Fordham University","2020","Tenured, associate professors","195","106","89","0","0","0","24","11","13","9","5","4","6","5","1","0","0","0","139","81","58","6","1","5","1","0","1","10","3","7","-2"
"191241","Fordham University","2020","Tenured, assistant professors","17","9","8","0","0","0","1","1","0","2","1","1","0","0","0","0","0","0","13","7","6","0","0","0","1","0","1","0","0","0","-2"
"191241","Fordham University","2020","On-Tenure track total","120","49","71","0","0","0","18","5","13","13","5","8","7","4","3","0","0","0","46","12","34","5","3","2","5","2","3","26","18","8","-2"
"191241","Fordham University","2020","On-tenure track, associate professors","11","6","5","0","0","0","2","2","0","0","0","0","1","1","0","0","0","0","6","2","4","0","0","0","2","1","1","0","0","0","-2"
"191241","Fordham University","2020","On-tenure track, assistant professors","109","43","66","0","0","0","16","3","13","13","5","8","6","3","3","0","0","0","40","10","30","5","3","2","3","1","2","26","18","8","-2"
"191241","Fordham University","2020","Not on tenure track/No tenure system system total","14","8","6","0","0","0","3","1","2","2","0","2","0","0","0","0","0","0","3","3","0","2","1","1","0","0","0","4","3","1","-2"
"191241","Fordham University","2020","Not on tenure/no tenure system, instructors","14","8","6","0","0","0","3","1","2","2","0","2","0","0","0","0","0","0","3","3","0","2","1","1","0","0","0","4","3","1","-2"
"191931","Iona College","2020","Tenured total","90","55","35","0","0","0","13","6","7","2","1","1","1","0","1","0","0","0","73","47","26","0","0","0","0","0","0","1","1","0","-2"
"191931","Iona College","2020","Tenured, professors","39","28","11","0","0","0","2","1","1","1","1","0","1","0","1","0","0","0","34","25","9","0","0","0","0","0","0","1","1","0","-2"
"191931","Iona College","2020","Tenured, associate professors","50","27","23","0","0","0","11","5","6","1","0","1","0","0","0","0","0","0","38","22","16","0","0","0","0","0","0","0","0","0","-2"
"191931","Iona College","2020","Tenured, assistant professors","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"191931","Iona College","2020","On-Tenure track total","51","19","32","0","0","0","9","4","5","6","1","5","2","1","1","0","0","0","33","13","20","0","0","0","0","0","0","1","0","1","-2"
"191931","Iona College","2020","On-tenure track, associate professors","2","0","2","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"191931","Iona College","2020","On-tenure track, assistant professors","49","19","30","0","0","0","8","4","4","6","1","5","2","1","1","0","0","0","32","13","19","0","0","0","0","0","0","1","0","1","-2"
"191931","Iona College","2020","Not on tenure track/No tenure system system total","22","12","10","0","0","0","2","0","2","1","0","1","2","1","1","0","0","0","15","10","5","1","1","0","1","0","1","0","0","0","-2"
"191931","Iona College","2020","Not on tenure/no tenure system, professors","2","1","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"191931","Iona College","2020","Not on tenure/no tenure system, assistant professors","2","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"191931","Iona College","2020","Not on tenure/no tenure system, instructors","2","1","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"191931","Iona College","2020","Not on tenure/no tenure system, lecturers","16","9","7","0","0","0","1","0","1","0","0","0","1","0","1","0","0","0","12","8","4","1","1","0","1","0","1","0","0","0","-2"
"192703","Manhattan College","2020","Tenured total","146","81","65","0","0","0","13","7","6","3","2","1","5","2","3","0","0","0","107","61","46","0","0","0","18","9","9","0","0","0","-2"
"192703","Manhattan College","2020","Tenured, professors","62","38","24","0","0","0","4","3","1","0","0","0","0","0","0","0","0","0","56","33","23","0","0","0","2","2","0","0","0","0","-2"
"192703","Manhattan College","2020","Tenured, associate professors","60","33","27","0","0","0","4","2","2","2","2","0","3","1","2","0","0","0","41","24","17","0","0","0","10","4","6","0","0","0","-2"
"192703","Manhattan College","2020","Tenured, assistant professors","24","10","14","0","0","0","5","2","3","1","0","1","2","1","1","0","0","0","10","4","6","0","0","0","6","3","3","0","0","0","-2"
"192703","Manhattan College","2020","On-Tenure track total","70","34","36","0","0","0","10","4","6","1","0","1","2","0","2","0","0","0","41","21","20","2","0","2","14","9","5","0","0","0","-2"
"192703","Manhattan College","2020","On-tenure track, professors","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"192703","Manhattan College","2020","On-tenure track, associate professors","10","6","4","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","4","1","3","0","0","0","4","3","1","0","0","0","-2"
"192703","Manhattan College","2020","On-tenure track, assistant professors","56","27","29","0","0","0","8","2","6","1","0","1","2","0","2","0","0","0","33","19","14","2","0","2","10","6","4","0","0","0","-2"
"192703","Manhattan College","2020","On-tenure track, instructors","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","-2"
"192703","Manhattan College","2020","Not on tenure track/No tenure system system total","26","18","8","0","0","0","4","3","1","1","0","1","1","1","0","0","0","0","14","9","5","0","0","0","5","4","1","1","1","0","-2"
"192703","Manhattan College","2020","Not on tenure/no tenure system, professors","5","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","2","0","0","0","1","1","0","0","0","0","-2"
"192703","Manhattan College","2020","Not on tenure/no tenure system, associate professors","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"192703","Manhattan College","2020","Not on tenure/no tenure system, assistant professors","18","14","4","0","0","0","3","3","0","1","0","1","1","1","0","0","0","0","8","6","2","0","0","0","4","3","1","1","1","0","-2"
"192703","Manhattan College","2020","Not on tenure/no tenure system, instructors","1","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"193353","Mount Saint Mary College","2020","Tenured total","50","25","25","0","0","0","1","0","1","2","0","2","1","1","0","0","0","0","44","23","21","0","0","0","0","0","0","2","1","1","-2"
