"unitid","institution name","year","S2010_F.Tenure status and academic rank of full-time instruction/research/public service staff","S2010_F_RV.Grand total","S2010_F_RV.Grand total men","S2010_F_RV.Grand total women","S2010_F_RV.American Indian or Alaska Native total","S2010_F_RV.American Indian or Alaska Native men","S2010_F_RV.American Indian or Alaska Native women","S2010_F_RV.Asian total","S2010_F_RV.Asian men","S2010_F_RV.Asian women","S2010_F_RV.Black or African American total","S2010_F_RV.Black or African American men","S2010_F_RV.Black or African American women","S2010_F_RV.Hispanic or Latino total","S2010_F_RV.Hispanic or Latino men","S2010_F_RV.Hispanic or Latino women","S2010_F_RV.Native Hawaiian or Other Pacific Islander total","S2010_F_RV.Native Hawaiian or Other Pacific Islander men","S2010_F_RV.Native Hawaiian or Other Pacific Islander women","S2010_F_RV.White total","S2010_F_RV.White men","S2010_F_RV.White women","S2010_F_RV.Two or more races total","S2010_F_RV.Two or more races men","S2010_F_RV.Two or more races women","S2010_F_RV.Race/ethnicity unknown total","S2010_F_RV.Race/ethnicity unknown men","S2010_F_RV.Race/ethnicity unknown women","S2010_F_RV.Nonresident alien total","S2010_F_RV.Nonresident alien men","S2010_F_RV.Nonresident alien women","IDX_HR"
"146719","Loyola University Chicago","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","7","3","4","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","5","2","3","0","0","0","0","0","0","1","1","0","-2"
"146719","Loyola University Chicago","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","105","50","55","0","0","0","12","5","7","6","2","4","4","2","2","0","0","0","72","38","34","1","1","0","1","0","1","9","2","7","-2"
"146719","Loyola University Chicago","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track total","119","59","60","0","0","0","12","5","7","7","2","5","5","3","2","0","0","0","82","45","37","1","1","0","1","0","1","11","3","8","-2"
"146719","Loyola University Chicago","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Instructors","214","94","120","0","0","0","13","7","6","10","3","7","6","3","3","0","0","0","176","76","100","4","2","2","1","0","1","4","3","1","-2"
"146719","Loyola University Chicago","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","214","94","120","0","0","0","13","7","6","10","3","7","6","3","3","0","0","0","176","76","100","4","2","2","1","0","1","4","3","1","-2"
"147660","North Central College","2010","Total full-time Instruction/research/public service, Tenured, Professors","35","22","13","0","0","0","3","1","2","0","0","0","1","1","0","0","0","0","31","20","11","0","0","0","0","0","0","0","0","0","-2"
"147660","North Central College","2010","Total full-time Instruction/research/public service, Tenured, Associate professors","31","17","14","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","30","16","14","0","0","0","0","0","0","0","0","0","-2"
"147660","North Central College","2010","Total full-time Instruction/research/public service, Tenured total","66","39","27","0","0","0","3","1","2","1","1","0","1","1","0","0","0","0","61","36","25","0","0","0","0","0","0","0","0","0","-2"
"147660","North Central College","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","4","2","2","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"147660","North Central College","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","29","14","15","0","0","0","1","0","1","1","0","1","1","0","1","0","0","0","25","13","12","0","0","0","0","0","0","1","1","0","-2"
"147660","North Central College","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track total","33","16","17","0","0","0","3","1","2","1","0","1","1","0","1","0","0","0","27","14","13","0","0","0","0","0","0","1","1","0","-2"
"147660","North Central College","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Professors","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"147660","North Central College","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Associate professors","4","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","3","0","0","0","0","0","0","0","0","0","-2"
"147660","North Central College","2010","Total full-time Instruction/research/public servicey, Non-tenured not on tenure track, Assistant professors","17","10","7","0","0","0","0","0","0","2","2","0","1","0","1","0","0","0","14","8","6","0","0","0","0","0","0","0","0","0","-2"
"147660","North Central College","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Instructors","4","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","3","0","0","0","0","0","0","0","0","0","-2"
"147660","North Central College","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","27","13","14","0","0","0","0","0","0","2","2","0","1","0","1","0","0","0","24","11","13","0","0","0","0","0","0","0","0","0","-2"
"148405","Rockford University","2010","Total full-time Instruction/research/public service, Tenured, Professors","25","18","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","5","3","1","1","0","16","12","4","0","0","0","-2"
"148405","Rockford University","2010","Total full-time Instruction/research/public service, Tenured, Associate professors","13","8","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","3","4","1","0","1","5","5","0","0","0","0","-2"
"148405","Rockford University","2010","Total full-time Instruction/research/public service, Tenured, Assistant professors","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","3","0","0","0","2","0","2","0","0","0","-2"
"148405","Rockford University","2010","Total full-time Instruction/research/public service, Tenured total","43","26","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","8","10","2","1","1","23","17","6","0","0","0","-2"
"148405","Rockford University","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0","0","0","0","0","0","0","-2"
"148405","Rockford University","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","14","9","5","0","0","0","0","0","0","1","1","0","1","1","0","0","0","0","10","5","5","0","0","0","2","2","0","0","0","0","-2"
"148405","Rockford University","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track total","17","11","6","0","0","0","0","0","0","1","1","0","1","1","0","0","0","0","13","7","6","0","0","0","2","2","0","0","0","0","-2"
"148405","Rockford University","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Associate professors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"148405","Rockford University","2010","Total full-time Instruction/research/public servicey, Non-tenured not on tenure track, Assistant professors","8","3","5","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","6","1","5","0","0","0","1","1","0","0","0","0","-2"
"148405","Rockford University","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Instructors","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","-2"
"148405","Rockford University","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","11","4","7","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","7","2","5","0","0","0","3","1","2","0","0","0","-2"
"148584","University of St Francis","2010","Total full-time Instruction/research/public service, Tenured, Professors","25","15","10","0","0","0","1","0","1","1","0","1","0","0","0","0","0","0","23","15","8","0","0","0","0","0","0","0","0","0","-2"
"148584","University of St Francis","2010","Total full-time Instruction/research/public service, Tenured, Associate professors","15","6","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","6","9","0","0","0","0","0","0","0","0","0","-2"
"148584","University of St Francis","2010","Total full-time Instruction/research/public service, Tenured, Assistant professors","11","0","11","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","10","0","10","0","0","0","0","0","0","0","0","0","-2"
"148584","University of St Francis","2010","Total full-time Instruction/research/public service, Tenured total","51","21","30","0","0","0","1","0","1","1","0","1","1","0","1","0","0","0","48","21","27","0","0","0","0","0","0","0","0","0","-2"
"148584","University of St Francis","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0","0","0","0","0","0","0","-2"
"148584","University of St Francis","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","24","11","13","1","1","0","2","1","1","2","2","0","0","0","0","0","0","0","19","7","12","0","0","0","0","0","0","0","0","0","-2"
"148584","University of St Francis","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track total","27","13","14","1","1","0","2","1","1","2","2","0","0","0","0","0","0","0","22","9","13","0","0","0","0","0","0","0","0","0","-2"
"148584","University of St Francis","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Associate professors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"148584","University of St Francis","2010","Total full-time Instruction/research/public servicey, Non-tenured not on tenure track, Assistant professors","6","1","5","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","5","1","4","0","0","0","0","0","0","0","0","0","-2"
"148584","University of St Francis","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Instructors","10","4","6","0","0","0","2","1","1","0","0","0","3","2","1","0","0","0","4","1","3","1","0","1","0","0","0","0","0","0","-2"
"148584","University of St Francis","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","17","6","11","0","0","0","3","1","2","0","0","0","3","2","1","0","0","0","10","3","7","1","0","1","0","0","0","0","0","0","-2"
